INSERT ALL
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS001', 'pw001', '강서람', '010-7366-6957', 'gsr@test.com', '서울시 테스트로 1번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '900907-2952441', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS100', 'pw100', '권유현', '010-2739-9755', 'kyh@test.com', '서울시 테스트로 100번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '780719-8813086', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS101', 'pw101', '김예진', '010-5173-5166', 'kyj@test.com', '서울시 테스트로 101번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '780305-1403714', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS102', 'pw102', '장유연', '010-2506-7135', 'jyy@test.com', '서울시 테스트로 102번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '831107-8517800', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS103', 'pw103', '윤지연', '010-1156-2300', 'yjy@test.com', '서울시 테스트로 103번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '910224-2010355', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS104', 'pw104', '서수람', '010-7617-4602', 'ssr@test.com', '서울시 테스트로 104번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '790922-7206821', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS105', 'pw105', '서유우', '010-8957-4227', 'syw@test.com', '서울시 테스트로 105번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930213-4973247', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS106', 'pw106', '김도율', '010-6268-1375', 'kdy@test.com', '서울시 테스트로 106번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '990614-9016962', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS107', 'pw107', '김수윤', '010-1942-4373', 'ksy@test.com', '서울시 테스트로 107번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '710306-6415422', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS108', 'pw108', '오지람', '010-9601-5597', 'ojr@test.com', '서울시 테스트로 108번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '880920-8205899', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS109', 'pw109', '한나율', '010-7278-7342', 'hny@test.com', '서울시 테스트로 109번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '740414-8040286', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS110', 'pw110', '김은후', '010-7752-2009', 'keh@test.com', '서울시 테스트로 110번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '871206-6506678', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS111', 'pw111', '조서후', '010-2983-9851', 'jsh@test.com', '서울시 테스트로 111번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '821225-4325351', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS112', 'pw112', '이민경', '010-4795-7053', 'lmk@test.com', '서울시 테스트로 112번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '881217-2062300', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS113', 'pw113', '오나준', '010-6189-5622', 'on@test.com', '서울시 테스트로 113번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '900606-8460015', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS114', 'pw114', '서민경', '010-9851-6585', 'smk@test.com', '서울시 테스트로 114번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '781009-9675333', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS115', 'pw115', '강유진', '010-5682-1089', 'gyj@test.com', '서울시 테스트로 115번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '771213-2899570', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS116', 'pw116', '서도람', '010-1793-3508', 'sdr@test.com', '서울시 테스트로 116번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '830928-8643039', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS117', 'pw117', '장지민', '010-5894-7787', 'jjm@test.com', '서울시 테스트로 117번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '780326-3653007', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS118', 'pw118', '오서윤', '010-2682-6243', 'osy@test.com', '서울시 테스트로 118번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '750314-5236516', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS119', 'pw119', '장재율', '010-6754-7323', 'jjy@test.com', '서울시 테스트로 119번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '990120-8191761', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS120', 'pw120', '최시후', '010-1785-8906', 'csh@test.com', '서울시 테스트로 120번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '760508-6691256', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS121', 'pw121', '최서준', '010-7277-1487', 'cs@test.com', '서울시 테스트로 121번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '830207-9847568', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS122', 'pw122', '한지준', '010-1502-1124', 'hj@test.com', '서울시 테스트로 122번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '920714-3684141', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS123', 'pw123', '서도람', '010-7251-6430', 'sdr@test.com', '서울시 테스트로 123번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '920108-2970914', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS124', 'pw124', '박나솔', '010-7174-5492', 'pns@test.com', '서울시 테스트로 124번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930811-9784169', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS125', 'pw125', '박태연', '010-6460-9045', 'pty@test.com', '서울시 테스트로 125번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '700503-2465441', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS126', 'pw126', '서민준', '010-1228-8967', 'sm@test.com', '서울시 테스트로 126번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '870214-6196929', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS127', 'pw127', '정하아', '010-9754-8314', 'jh@test.com', '서울시 테스트로 127번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '870210-3693413', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS128', 'pw128', '조예율', '010-1331-3223', 'jyy@test.com', '서울시 테스트로 128번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '750428-9291879', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS129', 'pw129', '서지람', '010-9301-8301', 'sjr@test.com', '서울시 테스트로 129번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '780323-8844271', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS130', 'pw130', '권하율', '010-4930-4330', 'khy@test.com', '서울시 테스트로 130번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '801106-6802814', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS131', 'pw131', '한현준', '010-4385-2116', 'hh@test.com', '서울시 테스트로 131번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '990916-6432157', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS132', 'pw132', '강은준', '010-9416-1258', 'ge@test.com', '서울시 테스트로 132번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '931225-4944194', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS133', 'pw133', '신현후', '010-7382-7227', 'shh@test.com', '서울시 테스트로 133번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '770517-8447662', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS134', 'pw134', '윤현준', '010-8340-9481', 'yh@test.com', '서울시 테스트로 134번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '950502-4184517', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS135', 'pw135', '임민우', '010-8048-9807', 'lmw@test.com', '서울시 테스트로 135번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '710818-8588969', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS136', 'pw136', '이나람', '010-6222-3697', 'lnr@test.com', '서울시 테스트로 136번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '860903-3682500', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS137', 'pw137', '강지민', '010-6044-6277', 'gjm@test.com', '서울시 테스트로 137번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '980905-9426461', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS138', 'pw138', '최은빈', '010-4646-7020', 'ceb@test.com', '서울시 테스트로 138번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '910624-2046800', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS139', 'pw139', '강은준', '010-9286-9495', 'ge@test.com', '서울시 테스트로 139번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '771205-2932728', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS140', 'pw140', '박나윤', '010-3806-7991', 'pny@test.com', '서울시 테스트로 140번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '710823-9547487', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS141', 'pw141', '윤민우', '010-4660-7234', 'ymw@test.com', '서울시 테스트로 141번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '910712-3716403', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS142', 'pw142', '조시진', '010-1806-4855', 'jsj@test.com', '서울시 테스트로 142번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '741116-3536792', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS143', 'pw143', '권은람', '010-7991-1819', 'ker@test.com', '서울시 테스트로 143번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '770201-4463462', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS144', 'pw144', '김예연', '010-2290-4957', 'kyy@test.com', '서울시 테스트로 144번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '931113-5085090', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS145', 'pw145', '윤하율', '010-3053-6533', 'yhy@test.com', '서울시 테스트로 145번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '870905-9424688', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS146', 'pw146', '조예아', '010-6834-8015', 'jy@test.com', '서울시 테스트로 146번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '770125-8946729', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS147', 'pw147', '최지민', '010-1909-2218', 'cjm@test.com', '서울시 테스트로 147번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '740604-2068952', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS148', 'pw148', '오시연', '010-2092-5036', 'osy@test.com', '서울시 테스트로 148번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '931213-9478273', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS149', 'pw149', '최유경', '010-7516-5961', 'cyk@test.com', '서울시 테스트로 149번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '820822-1316535', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS150', 'pw150', '최태영', '010-6173-3498', 'cty@test.com', '서울시 테스트로 150번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '850706-4977781', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS151', 'pw151', '신현윤', '010-3070-1059', 'shy@test.com', '서울시 테스트로 151번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '920416-2949682', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS152', 'pw152', '강도연', '010-4490-8551', 'gdy@test.com', '서울시 테스트로 152번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '750907-1582024', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS153', 'pw153', '이하우', '010-1452-1095', 'lhw@test.com', '서울시 테스트로 153번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930204-4582209', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS154', 'pw154', '박유경', '010-2979-4880', 'pyk@test.com', '서울시 테스트로 154번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930523-9071834', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS155', 'pw155', '윤수솔', '010-5466-9925', 'yss@test.com', '서울시 테스트로 155번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '990515-3665994', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS156', 'pw156', '정현경', '010-7948-7460', 'jhk@test.com', '서울시 테스트로 156번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '860825-5116179', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS157', 'pw157', '권하우', '010-6747-5933', 'khw@test.com', '서울시 테스트로 157번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930802-4750214', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS158', 'pw158', '서유아', '010-7433-2663', 'sy@test.com', '서울시 테스트로 158번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '910106-6985083', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS159', 'pw159', '강지람', '010-6309-4676', 'gjr@test.com', '서울시 테스트로 159번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '920610-2360238', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS160', 'pw160', '오재연', '010-1545-7932', 'ojy@test.com', '서울시 테스트로 160번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '951221-8446983', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS161', 'pw161', '김나준', '010-2042-9594', 'kn@test.com', '서울시 테스트로 161번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '730802-6558371', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS162', 'pw162', '강현솔', '010-4638-4146', 'ghs@test.com', '서울시 테스트로 162번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '750608-2504106', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS163', 'pw163', '장유현', '010-1558-8669', 'jyh@test.com', '서울시 테스트로 163번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '880110-8779275', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS164', 'pw164', '장나빈', '010-5937-2463', 'jnb@test.com', '서울시 테스트로 164번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '970312-8934583', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS165', 'pw165', '오민현', '010-4790-8749', 'omh@test.com', '서울시 테스트로 165번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '770425-9043812', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS166', 'pw166', '신시연', '010-8202-5006', 'ssy@test.com', '서울시 테스트로 166번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '791212-6494793', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS167', 'pw167', '장나율', '010-5283-8267', 'jny@test.com', '서울시 테스트로 167번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '730620-4240618', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS168', 'pw168', '한서민', '010-1900-6654', 'hsm@test.com', '서울시 테스트로 168번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '870413-7550427', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS169', 'pw169', '최지연', '010-6989-2891', 'cjy@test.com', '서울시 테스트로 169번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '701122-6143656', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS170', 'pw170', '권예진', '010-4160-5597', 'kyj@test.com', '서울시 테스트로 170번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '820416-5886593', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS171', 'pw171', '최현진', '010-9307-7985', 'chj@test.com', '서울시 테스트로 171번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '970201-6009848', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS172', 'pw172', '정도현', '010-9205-4556', 'jdh@test.com', '서울시 테스트로 172번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '980417-4321392', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS173', 'pw173', '윤유진', '010-4504-2988', 'yyj@test.com', '서울시 테스트로 173번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '731111-8148360', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS174', 'pw174', '조하율', '010-8105-1428', 'jhy@test.com', '서울시 테스트로 174번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '940519-2957402', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS175', 'pw175', '정예율', '010-4992-1667', 'jyy@test.com', '서울시 테스트로 175번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '860402-6899213', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS176', 'pw176', '이수민', '010-9906-5211', 'lsm@test.com', '서울시 테스트로 176번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '851111-3683054', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS177', 'pw177', '윤지영', '010-2375-4162', 'yjy@test.com', '서울시 테스트로 177번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930804-1250954', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS178', 'pw178', '서민람', '010-9860-6007', 'smr@test.com', '서울시 테스트로 178번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '850809-2301176', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS179', 'pw179', '정수영', '010-7394-8754', 'jsy@test.com', '서울시 테스트로 179번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '820714-5840925', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS180', 'pw180', '신나연', '010-2925-5382', 'sny@test.com', '서울시 테스트로 180번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '880128-3731492', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS181', 'pw181', '정나람', '010-4015-6313', 'jnr@test.com', '서울시 테스트로 181번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '900123-5564219', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS182', 'pw182', '장은준', '010-6725-5489', 'je@test.com', '서울시 테스트로 182번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '821008-4875974', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS183', 'pw183', '신은율', '010-1278-9375', 'sey@test.com', '서울시 테스트로 183번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '960422-9368673', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS184', 'pw184', '한민아', '010-1413-1672', 'hm@test.com', '서울시 테스트로 184번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '760114-1610725', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS185', 'pw185', '서지경', '010-9705-2005', 'sjk@test.com', '서울시 테스트로 185번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '980411-7000459', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS186', 'pw186', '강수솔', '010-6434-5340', 'gss@test.com', '서울시 테스트로 186번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '920914-5185554', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS187', 'pw187', '권예솔', '010-6827-7788', 'kys@test.com', '서울시 테스트로 187번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '800511-8376797', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS188', 'pw188', '신재람', '010-1668-2626', 'sjr@test.com', '서울시 테스트로 188번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '761205-1286062', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS189', 'pw189', '한예우', '010-3141-4717', 'hyw@test.com', '서울시 테스트로 189번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '781217-8800652', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS190', 'pw190', '신유영', '010-5995-4132', 'syy@test.com', '서울시 테스트로 190번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '971020-2748188', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS191', 'pw191', '이유빈', '010-9118-8050', 'lyb@test.com', '서울시 테스트로 191번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '721016-4567589', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS192', 'pw192', '신은준', '010-7640-1479', 'se@test.com', '서울시 테스트로 192번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '920414-7659876', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS1Loop', 'pw193', '임도민', '010-6936-5452', 'ldm@test.com', '서울시 테스트로 193번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '721117-5832950', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS194', 'pw194', '이예솔', '010-2506-2922', 'lys@test.com', '서울시 테스트로 194번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '930517-1083436', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS195', 'pw195', '이예경', '010-3431-3891', 'lyk@test.com', '서울시 테스트로 195번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '710403-7583988', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS196', 'pw196', '한은솔', '010-6621-3344', 'hes@test.com', '서울시 테스트로 196번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '940808-2678138', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS197', 'pw197', '강지아', '010-8430-1947', 'gj@test.com', '서울시 테스트로 197번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '840903-6181522', '0', 'N')
  INTO customer(cus_id, pwd, name, tel, email, address, reg, rrn, class_id, dormancy) VALUES ('CUS198', 'pw198', '신지민', '010-3446-5099', 'sjm@test.com', '서울시 테스트로 198번지', TO_DATE('2025-11-12', 'YYYY-MM-DD'), '700327-8466335', '0', 'N')
